umbrella_id	xtrop	human	mouse	rat	zebrafish	chicken	drosphila	worm
6258696	100490871	2354	14282	100360880	492346	107049603		
6258700	101735239	642938	627214		100333552	101748342		
6258703		164714	239591	315214		416052		
6258709	100135192	79652	407831	287129	751647	416759		
6258722	100101677	1387	12914	54244	566841	416667		
6258722	100101677	1387	12914	54244	567111	416667		
6258732	100127598	10750	71520	363616	553596	416523	45433	
6258732	100127598	10750	71520	363616	555184	416523	45433	
6258741	101732482	644815	69640	100360307		101751551		
6258749	100493265	9677	327655	311355	556748	415587		
6258749	100493265	9677	327655	311355	559938	415587		
6258755	100124860	123879	233805	309035	557682	427002		
6258766	779577	57634	75560	304569	562355	416798		
6258773	100498562	100505741	70951	362056		424537		
6258779	100496045	283849	277978	291961	567832	769364		
6258785	100496821	128218	230678	313545	100005879	424560		
6258789	496885	27329	30924	502970	114421	100189558		
6258799	100496983	80012	241915	310258	558094	429159		
6258805	100127543	135138	69310	499021	492757	421576		
6258814	100488440	79605	209966	292098	570182	421541		
6258822	100489027	125972	73316	364529	30248	420146		
6258822	100489027	125972	73316	364529	321315	420146		
6258828	779859	65260	69893	298377	555268	429105	3355158	
6258839	549866	127428	66526	366431	567698	424657		
6258849	105945848	100289017	194357					
6258853	394500	9217	56491	60431	323628	419317		
6258871	100496524	143241	69496	688433		423627		
6258879		286464				771887		
6258882	100496825	23544	56747	304554	100331987	416906		
6258888	496569	151987	232314	297486	100005419	416098		
6258888	496569	151987	232314	297486	326723	416098		
6258901	496589	51322	225131	307029	323904	428414	38044	
6258901	496589	51322	225131	307029	449798	428414	38044	
6258913	780285	118924	70567	365458	449836	423803		
6258922	100489464	100126572	118446	681263				
6258926	100487207	51554	252837	685243	100003167	100859797		
6258926	100487207	51554	252837	685243	641390	100859797		
6258934	100124869	285282	67657	360720	403048	418329		
6258945	448635	57109	227656	311826	100333127	417153		
6258956	100493961	221914	71951	171517	503792	429143		
6258962	100170470	10637	13590	498299	30145	395529		
6258977	100492026	7221	22064	64573	559914			
6258977	100492026	7221	22064	64573	562120			
6259083	100145664	4926	101706	308870	572344	768717		
6259094	116406430	7284	233870	293481	541378	430889		
6259103	100144937	4134	17758	367171	100537884	396097		
6259138	100498485	3166	15371	360960	797503	396546		
6372191	448342	5646	22073	362347		396345		
6408099	100036598	8028	17354	361285	492342	420509		
6447551	100486750	6326	110876	24766		395945		
6448024	100495559	53919	58807	84511	562772	418186		
6449525	100485041	341350			101884131	769290		
6449529	101733524	1140	11443	24261	100006941			
6449551	448298	11151	12721	155151	100002113			
6449562	101733030	89858						
6449724	100491976	64770	239839	288054	562752	424252		
6449730	100158514	6853	20964	24949	570672		40424	
6449740	594901				407971			
6449740	594901				569018			
6449809	496751	57048	70310	360549				
6449819	100488434	57088	235527	300900				
6449943	100486558	5116	18541	309692	325536	424039		
6449993	100145714	23354	71909	100362495	492797			
6450007	100494244	4854	18131	56761	58066			
6450014		387751	74558	293347		428660		
6450022	100494938	25966	207781	304055	100332559	418532		
6450118	100489377	51594	71169	690073	556592	421947		
6450125	100145600	55193	66923	306254	565366	396074		
6450183	100495087	80835	110326	29407	654781	428176		
6450415	100145055	4928	269966	81738	777756	430616		
6451155	100302369				100216472			
6451171	100233214	3814	280287	289023	100134982			
6451229	100170477	695	12229	367901	568653	374075		
6451332	101731917	7015	21752	301965	796551	420972		
6451430		149095	77772	295246	556016	107050085		
6451484	100124870	1282	12826	290905	554269	395530	33727	
6451493	100486063	256076	665033	501047				
6452083	100488309	474	11921	500156	30303	101750213		
6452083	100488309	474	11921	500156	493915	101750213		
6452277	100379894	1060	12617	305270		395922		
6452472	100497242	8349	319190					
6452684		9542	100042150	432361	100006951	427606		
6452684		9542	100042150	432361	100270726	427606		
6453026	101734420	5002	18400	309131	559752	423089		
6453060	100492369	9972	218210	25281	571621	420848	32630	
6453125	100271750	3381	15891	24477		396071		
6453245	100489369	2245	14163	363460	560305			
6453252	394526	55600	16429	498284	767684			
6453364	100036712	57817	84506	84604	402837			
6453380	100036713		66438		402837			
6453388	549543	6834	20930	64463	557970	417157	44498	
6453401	407909		114662	287136				
6453429	100135068	3565	16189	287287	100188894	416330		
6453433	779848	8846	211064	362766	553720	428898		
6453443	595095	2592	14430	298003	791130	431509	33935	
6453453	595085		20717	299276				
6453460	595035	58500	239546					
6453488	496640		436522	408247				
6453499	496632		20714					
6453525	100271751	54959	69592	641555	100270760			
6453553	100271749	10117	13801	289525	555617			
6453712	779792	10388	320558	83820	557000	419219		
6453728	101734085	81607	71740	498281	560512			
6453728	101734085	81607	71740	498281	794920			
6453745	594982	4974	18377	450224	103911771	101751011		
6453834	496561	4610	16918	298506	405873	428231		
6453834	496561	4610	16918	298506	567762	428231		
6453898	100038818	675	12190	360254	566758	374139	37916	
6453945	779565						36597	
6453955	394469	1622	13167	25045	393831	395263	38784	
6453963	549540	6726	27058	690345	394071	770243	38883	
6453973	496603	5692	19172	58854	550499	429986		
6453984	595067	7165	66314	296480	322103	419257		
6453984	595067	7165	66314	296480	335107	419257		
6453997	779718	7791	22793	114636	564246	418300	317824	
6454005	549340	55830	76485	306253	492466	415898		
6454014	100127662	27315	233575	116675	541417	100859632	33258	
6454020	779691	10245	21855	317374	562144	421147		
6454028	779610	4034	231798	360779	100003333	424922		
6454037	496470	94107	227615	311800	436792	112529981		
6454078	549171	84759	69837	312480	368900	100858619		
6454137	779451	55700	245877	681287	565172	419624		
6454137	779451	55700	245877	681287	796270	419624		
6454150	779443	2006	13717	25043	558461	396441		
6454150	779443	2006	13717	25043	790915	396441		
6454161	549084	339122	69834	500249	570205	415970		
6454173	549039	8673	22320	83730	327007			
6454203	548990	23357	68737	362765	569547	423370		
6454215	548967	10766	57259	315159	100007655	417992		
6454223	100124887	23246	12181	300050	777627	425985		
6454231	101733976	1908	13616	366270	100148183	768509		
6454236	100144284	4004	109594	245979	280646	100858792		
6454243	548831	392255	242316	252834	30180	107052761		
6454243	548831	392255	242316	252834	566470	107052761		
6454263	448046	93973	56249	361107	326866	415994		
6454321	100158573	26019	326622	361271	569006	419100	31724	
6454375	100124753	376940	78751	311415	559312	421230		
6454386	100124715	84440	268451	303337	100151129	427808		
6454386	100124715	84440	268451	303337	436806	427808		
6454408	548753	285672	67288	361888	553315	427158		
6454419	548747	113451	242669	366473		428228		
6454465	779930	90780	68911	295251	613247	100857999		
6454504	447954	6490	20431	362818	321239	396007		
6454504	447954	6490	20431	362818	562810	396007		
6454541	493455	7408	22323	361517	550487	107057642		
6454541	493455	7408	22323	361517	555805	107057642		
6454591	395027	9221	70769	64896	561131	423755		
6455903	394823	8660	384783	29376	393285	101749060		
6455903	394823	8660	384783	29376	572001	101749060		
6455912	447952	51025	66449	679907	393777	416669		
6455919	779680	26297	27414	365243	565673	423077		
6455927	733824	90203	101113	100362940	555580	419302	33466	
6455941	780073	54853	67936	307494	445394	100858589		
6455951	100125162	4358	17527	360463	394140	100857465		
6455972	100125140	8266	27643	293864	393270	107050156		
6456007	733512	84232	68877	315093	406750	100857613	3354925	
6456007	733512	84232	68877	315093	569875	100857613	3354925	
6456055	394783	84717	15193	171073	80965	772302		
6456076	613084	187	23796	83518		429337		
6456132	394765	26354	30877	290556	321897	415897		
6456162	394743	25813	68653	300111	393111	418234		
6456186	100158647	55262	231807	288545	100003958			
6456197	100127866	203054	268822	362943	100001584		39260	
6456227	100490725	8987	52331	305234	792854	422637		
6456274	100127807	57661	101471	245925	321905	426102		
6456296	100125086	11258	53598	362504	431767	427404		
6456301	100125021	51069	27398	301240	571648	421256	39253	
6456308	100038295	200185	66059	295243	751643	107050428		
6456332	733470	79863	68731	307235	100037330	420806		
6456344	613089	2027	13808	25438	378963	396016		
6456352	613052	4901	18185	290221	554169			
6456362	394662	4975	18378	24612	317636	101749160		
6456362	394662	4975	18378	24612	574006	101749160		
6456384	394618	57461	57905	362394	570205	415968		
6456430	100158579	80169	68964	303238	777638	418324		
6456561	100127747	23180	76438	501095		395109		
6456594	100127744	80301	102595	315764	100334463	769198		
6456602	548584	2224	110196	83791	552997	425061		
6456619	548515	2998	232493	25623	373082	418201		
6456652	394578	5930	19647	308968	445396	416569		
6456682	100127635	57099	74268	311299	692323	395127	32215	
6456700	100127629	730112	329831	100365928	100009651			
6456755	100124884	79811	66660	315792	406642	415401		
6456767	100124879	6579				418190		
6456788	100124875	56938	272322	362464	58099	373925		
6456794	100124861	64949	99045	362216	436691	426561	40001	
6456802	100124802	11321	74254	688393	445239	421980		
6456810	548435	2030	63959	63997	100331439	421439		
6456810	548435	2030	63959	63997	563580	421439		
6456817	548417	554235	68352	292875	447919	101749079		
6456827	100127568	23623	72296	100360417	558727	425062		
6456832	100127550	56850	54645	116493	791150	101751935		
6456839	394859	57190	74777	362624	352914	419587		
6456866	780771	84182	330323	312365		420383		
6456877	548354	200728	103765		568092	421284		
6456894	100496227	5340	18815	85253	322691	421580		
6456901	100037866	10248	74097	288564	100004610			
6456919	407912	10113	50907	58842	436911	100858986		
6456929	100135410	389541	66096	360776	561019	107050331		
6456954	780293	161931	75773	691275	558824			
6456985	780283	79777	67131	303577	406368	771191		
6457001	780279	116151	67017	296408	619270	428168		
6457023	780275	3459	15979	116465	100329124	421685		
6457033	780230	4741	18040	24588	100033387	396206		
6457033	780230	4741	18040	24588	553718	396206		
6457058		245812	66455	363886	568776			
6457108	100135201	550	11993	680423	324654	769206		
6457136	780033	151050	68691	367289	561374	424004		
6457153	780019	57678	14732	29653	100332911	423895		
6457163	780014	10660	16814	499362	564103	100431103		
6457163	780014	10660	16814	499362	793810	100431103		
6457179	100135169	220359	332359	309174				
6457190	100135159	8934	226422	171122				
6457197	100135143	440574	433771	362641	751699	419474		
6457242	100135129	254048	320538	312248	555525	417970		
6457242	100135129	254048	320538	312248	561642	417970		
6457266	779990	84901	18020	308983	337574			
6457299	100216279	3693	16419	257645	563556	395142		
6457313	100216262	10682	13595	117278	436600	100857622	38009	
6457326	100216261	56165	83561	292129	553522	423906		
6457336	100216230	9491	228769	689852	436820	430115		
6457374	394771	92140	67154	170910	368910	101751823		
6457374	394771	92140	67154	170910	553275	101751823		
6457383	100144931	51337	223626	300015	569944			
6457389		117145	75778	361992	791152	100858223		
6457394	550018	54107	59001	298098	393774	417275		
6457401	496984	10695	72029	685174	550136	100858990		
6457408	116408192	714	12262	362634	449803	419503		
6457417		146857	631406	303378				
6457418	496934	8161	12812	50998	58024	417402	35785	
6457426	496671	10247	15473	65151	436849	426536		
6457433	100216040	10084	54633	302557	796523		43004	
6457443	101733174	53343	74167	305149	406661	422587		
6457447	116408407	84058	75659	500226	445236	101751597		
6457452	116406644	10899	23922	29439	560832	770053	36838	
6457457	101733824	137886	68053	312965		421135		
6457464	101731544	6618	102209	304204	566292	107051209		
6457471	394691	51001	66410	299514	436888	420237	40279	
6457480	101732221	55353	114128	315047	368911	770893		
6457488	549720	54998	66077	298687	100126015	419415		
6457495	100145636	9791	19210	314553	393931	428374		
6457495	100145636	9791	19210	314553	559442	428374		
6457503	100145569	25844	28064	301245	334511	421453		
6457511	100487970	55628			101884678	421011		
6457518	116410236	56674	56786	293415	325931	423051		
6457524	395036	90488	103266	362857	406415	418068		
6457530	101733924	9937	55947	292127	324964	423902		
6457538	496837	284273	225791	291403		421010		
6457545	116406674	2629	14466	684536	559072	777161		
6457550	448438	54965	72084	288041	570443	424859		
6457558	448690	6156	19946	64640	336713	425416	44059	
6457566	116406867	65005	78523	310653	572170	100858402	41859	
6457574	105947032	57408	319476	100360666	101883439			
6457579	548387	10785	57773	690032	570351	418540		
6457586	116407939	284018				417421		
6457591	394843	1537	66445	300047	564379			
6457599	448134	55593	54644	363452	445146	100858279		
6457599	448134	55593	54644	363452	555459	100858279		
6457607	101731170	84314	66910	691750	406492	107050552		
6457613	549790	4710	68194	288088	406306	769954		
6457621	100490922	123811	66086		567944	416598		
6457627	549917	6383	15529	25615	282667	374102		
6457635	101732809	7381	67530	362897	554154	420236		
6457640	116408006	55968	386649	83809	492805	419268		
6457646		285636	106064	310362	325885	427191		
6457650	116411485	83590	64295	362301	406589	431107		
6457656	116406889	10654	68603	310645	100003383	101747962		
6457661	100145717	51300	76916	303922	550526	418453		
6457667	116408251	692094	100039672	100359704	101884672	769825		
6457667	116408251	692094	100039672	100365008	101884672	769825		
6457672	100216116	100131187	226654	100359478		418473		
6457679	101730803	124626	69376	363676		404532		
6457689	100124856	58527	73112	685045	336650	770205		
6457697	116408731	126868	242125	295326	558164	770247		
6457710	116409677	57189	243780	312270	556432	427917		
6457718	493476	56983	224143	288091	641495	418455		
